시군구,행정동,정류장번호(ID),정류장명,상세위치,위도,경도,정류장설치유형,시내버스_경유노선번호,시외버스_경유노선번호,레드존여부,중앙차로여부,미세먼지 측정센서 설치여부,와이파이설치여부,안전비상벨설치여부,버스정보안내단말기(BIT) 유형,의자설치유형,바람막이설치여부,냉온풍기설치여부,공기청정기설치여부
성남시,수내1동,7077,수내역.정자아이파크,아이파크,37.376433 ,127.110900 ,쉘터형,"117(마을),220(시내),370(시내),310(시내),1303(시내)",해당없음,N,N,N,Y,N,LED(3단6열),일반의자,N,N,N
성남시,수내1동,7078,정자사거리,정자아이파크건너,37.376783 ,127.111050 ,쉘터형,"117(마을),370(시내),310(시내),1303(시내),220(시내)",해당없음,N,N,N,Y,N,LED(3단6열)(양면),일반의자,N,N,N
성남시,구미1동,7079,미금역,농협앞,37.349883 ,127.110617 ,쉘터형,"51(시내),720-2(시내),101(시내),33-1(시내)",해당없음,N,N,N,Y,N,LED(5단16열),일반의자,N,N,N
성남시,정자1동,7080,느티마을.경남빌라,선경 / 경남빌라앞,37.374667 ,127.111600 ,쉘터형,"66(마을),250(시내),520(시내),300(시내),1101(시내),390(시내),1101N(시내),102(시내),380(시내)",해당없음,N,N,Y,N,N,LCD(가로형 32''),일반의자,N,N,N
성남시,정자1동,7083,KT.주택전시관,순복음교회건너,37.360050 ,127.112417 ,쉘터형,"720-1(시내),111(맞춤형)(마을),117(마을),220(시내),720-1A(시내),7007-1(시내),3500(시내),111(마을)",해당없음,N,N,N,Y,N,LED(4단12열),온열의자,N,N,N
성남시,정자1동,7084,KT.주택전시관,주택전시관앞,37.359783 ,127.112550 ,쉘터형,"111(마을),117(마을),111(맞춤형)(마을),220(시내),3500(시내),7007-1(시내),720-1(시내),720-1A(시내)",해당없음,N,N,N,Y,N,LCD(세로형 32''),온열의자,N,N,N
성남시,구미1동,7085,선경아파트,롯데선경A앞,37.346133 ,127.113100 ,쉘터형,"33-1(시내),51(시내),2-1(마을),2(마을)",해당없음,N,N,N,Y,N,LED(3단6열),일반의자,N,N,N
성남시,구미1동,7086,하얀마을,하얀마을주공6단지A앞,37.346050 ,127.113933 ,쉘터형,"2-1(마을),33-1(시내),51(시내),2(마을)",해당없음,N,N,N,N,N,LCD(세로형 32''),일반의자,N,N,N
성남시,수내1동,7087,양지마을,한양A건너 / 현대자동차정자대리점,37.372950 ,127.114850 ,쉘터형,"17(시내),7007-1(시내),33(시내)",해당없음,N,N,N,Y,N,LCD(세로형 32''),일반의자,N,N,N
성남시,정자1동,7088,주공7단지앞,한솔마을주공7단지건너,37.369267 ,127.114567 ,쉘터형,"720-1(시내),33-1(시내),7007-1(시내),9407(시내),9404(서울),220(시내),720-1A(시내),9000-1(시내),51(시내),9000(시내),3500(시내)",해당없음,N,N,N,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,정자1동,7090,정자2동행정복지센터,행정복지센터 건너,37.365433 ,127.114617 ,쉘터형,"33-1(시내),9000(시내),720-1A(시내),9407(시내),109-1(마을),9404(서울),51(시내),7007-1(시내),3500(시내),720-1(시내),9000-1(시내),220(시내)",해당없음,N,N,N,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,정자1동,7091,한솔프라자,한솔프라자앞,37.362667 ,127.114667 ,쉘터형,"9000(시내),9407(시내),9000-1(시내),720-1A(시내),51(시내),9404(서울),3500(시내),220(시내),720-1(시내),7007-1(시내),33-1(시내)",해당없음,N,N,N,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,정자1동,7092,주공7단지.한솔종합사회복지관,한솔마을주공7단지앞,37.368233 ,127.114967 ,쉘터형,"220(시내),3500(시내),51(시내),33-1(시내),9404(서울),9407(시내),720-1A(시내),9000(시내),720-1(시내),7007-1(시내)",해당없음,N,N,Y,Y,N,LCD(가로형 32''),온열의자,N,N,N
성남시,정자1동,7093,정자2동행정복지센터,행정복지센터앞,37.365367 ,127.114967 ,쉘터형,"7007-1(시내),9407(시내),720-1A(시내),220(시내),3500(시내),9404(서울),9000(시내),51(시내),33-1(시내),720-1(시내)",해당없음,N,N,N,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,정자1동,7094,한진아파트,한진6단지앞,37.362967 ,127.115000 ,쉘터형,"3500(시내),9407(시내),7007-1(시내),9404(서울),51(시내),9000(시내),720-1(시내),720-1A(시내),220(시내),33-1(시내)",해당없음,N,N,N,N,N,LCD(가로형 32''),일반의자,N,N,N
성남시,구미동,7095,LG아파트.무지개마을사거리.신한아파트,LG2단지,37.337967 ,127.115017 ,쉘터형,"19(마을),9407(시내),9000(시내),9607(시내)",해당없음,N,N,N,Y,N,LCD(세로형 32''),일반의자,N,N,N
성남시,수내1동,7096,양지마을,한양A앞,37.373233 ,127.115033 ,쉘터형,"7007-1(시내),17(시내),33(시내)",해당없음,N,N,N,Y,N,LCD(세로형 32''),일반의자,N,N,N
성남시,수내1동,7098,롯데백화점.수내역,롯데백화점건너,37.377467 ,127.115483 ,쉘터형,"300(시내),반디2(시내),390(시내),310(시내),66(마을),520(시내),반디1-1(시내),1101N(시내),7007-1(시내),8109(시내),250(시내),반디1(시내),380(시내),102(시내),G8110(시내),370(시내),17(시내),33(시내),1101(시내),8106(시내)","5400단국대-인.공(시외),5400-1오리-인.공(시외),5200단국대-김.공(시외),5200-1오리-김.공(시외)",N,N,Y,Y,N,LED(5단16열),일반의자,N,N,N
성남시,구미동,7099,신한아파트,무지개마을 신한3단지,37.338217 ,127.114367 ,쉘터형,"9404(서울),19(마을),9401(서울),9408(서울),9000-1(시내),9607(시내),9403(서울),9000(시내),9407(시내)",해당없음,N,N,N,Y,N,LCD(세로형 32''),일반의자,N,N,N
성남시,수내1동,7100,수내역.롯데백화점,롯데백화점앞,37.377767 ,127.115150 ,쉘터형,"66(마을),7007-1(시내),8109(시내),반디1-1(시내),17(시내),반디2(시내),520(시내),1101(시내),300(시내),310(시내),33(시내),G8110(시내),390(시내),370(시내),380(시내),반디1(시내),250(시내),102(시내),1101N(시내),8106(시내)","5400단국대-인.공(시외),5200-1오리-김.공(시외),5200단국대-김.공(시외),5400-1오리-인.공(시외)",N,N,N,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,구미1동,7101,청솔마을.주공9단지.동아아파트,청솔마을주공9단지앞,37.351883 ,127.115733 ,쉘터형,"7-1(마을),51(시내),720-2(시내),101(시내),33-1(시내)",해당없음,N,N,N,N,N,LCD(가로형 32''),일반의자,N,N,N
성남시,구미1동,7102,대우.롯데아파트상가,선경A앞,37.349167 ,127.116233 ,쉘터형,"9401(서울),9408(서울),9407(시내),7(마을)",해당없음,N,N,N,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,구미1동,7103,대원사거리.까치마을,구미119안전센터앞,37.351700 ,127.116033 ,쉘터형,"33-1(시내),720-2(시내),7-1(마을),9404(서울),9403(서울),9408(서울),9401(서울),9407(시내),51(시내),9000(시내),101(시내)",해당없음,N,N,Y,N,N,LCD(가로형 32''),일반의자,N,N,N
성남시,구미동,7104,하얀마을.그랜드빌.벽산빌라,그랜드빌 건너,37.342750 ,127.115917 ,지주형,"9403(서울),33-1(시내),9000(시내),9401(서울),9408(서울),9000-1(시내),9407(시내)",해당없음,N,N,N,N,N,LED(3단6열),미설치,N,N,N
성남시,구미동,7105,무지개마을.건영아파트,신한부동산,37.339333 ,127.115917 ,쉘터형,"9000(시내),9407(시내),9000-1(시내),2(마을),9401(서울),2-1(마을)",해당없음,N,N,N,Y,N,LCD(세로형 32''),일반의자,N,N,N
성남시,정자3동,7106,분당도서관.계원예고.계원예술중학교,계원예고앞,37.359650 ,127.116300 ,쉘터형,"111(마을),9407(시내),9000(시내),33-1(시내),9404(서울),51(시내),9000-1(시내)",해당없음,N,N,N,N,N,LCD(세로형 32''),일반의자,N,N,N
성남시,구미동,7107,오리초등학교,오리초등학교앞,37.344917 ,127.115933 ,쉘터형,"9404(서울),9408(서울),9401(서울),9000-1(시내),9000(시내),33-1(시내),9407(시내)",해당없음,N,N,N,N,N,LCD(세로형 32''),일반의자,N,N,N
성남시,구미1동,7108,미금초등학교,미금초등학교앞,37.347750 ,127.115917 ,쉘터형,"9403(서울),9000-1(시내),9000(시내),9401(서울),9407(시내)",해당없음,N,N,N,N,N,미설치,일반의자,N,N,N
성남시,구미1동,7109,신원아파트,신원A / 신한은행,37.348867 ,127.115917 ,쉘터형,"7(마을),9403(서울),9401(서울),9408(서울),9407(시내),9000(시내)",해당없음,N,N,N,Y,N,LED(3단8열),일반의자,N,N,N
성남시,구미동,7110,주공4단지,무지개마을주공4단지,37.338933 ,127.116350 ,쉘터형,"9000(시내),2(마을),9401(서울),9404(서울),9403(서울),9408(서울),9407(시내),33-1(시내),2-1(마을)",해당없음,N,N,Y,N,N,LED(5단16열),일반의자,N,N,N
성남시,구미1동,7111,미금초등학교,미금초등학교건너,37.347583 ,127.116250 ,쉘터형,"9000(시내),7(마을),9401(서울),9404(서울),9407(시내)",해당없음,N,N,N,N,N,LCD(세로형 32''),일반의자,N,N,N
성남시,구미동,7112,하얀마을.그랜드빌.벽산빌라,하얀마을그랜드빌라,37.342783 ,127.116267 ,쉘터형,"9404(서울),9407(시내),33-1(시내),9000(시내)",해당없음,N,N,N,N,N,LED(4단12열),일반의자,N,N,N
성남시,구미동,7113,오리초등학교,하얀마을주공5단지A,37.344983 ,127.116250 ,쉘터형,"9404(서울),33-1(시내),9000(시내),9403(서울),9401(서울),9407(시내)",해당없음,N,N,N,Y,N,LCD(세로형 32''),일반의자,N,N,N
성남시,수내1동,7114,분당구청입구.수내교,분당펀스테이션건너,37.381167 ,127.116983 ,쉘터형,"66(마을),9404(서울),3500(시내),390(시내),1101N(시내),8100(시내),1101(시내)",해당없음,N,N,N,Y,N,LCD(세로형 32''),일반의자,N,N,N
성남시,수내1동,7115,분당구청입구.수내교,분당펀스테이션앞,37.381317 ,127.117350 ,쉘터형,"390(시내),1101N(시내),66(마을),1101(시내),8100(시내),3500(시내)",해당없음,N,N,N,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,정자3동,7116,분당도서관.계원예고.이마트,계원예고건너,37.359517 ,127.117617 ,쉘터형,"9404(서울),111(마을),33-1(시내),51(시내),109(마을),9000(시내),9407(시내)",해당없음,N,N,Y,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,구미1동,7117,주공5단지,까치마을주공2단지A / 대성마트,37.346717 ,127.117800 ,쉘터형,"51(시내),2(마을),2-1(마을),7(마을)",해당없음,N,N,N,Y,N,LCD(세로형 32''),일반의자,N,N,N
성남시,구미1동,7118,주공5단지,하얀마을주공5단지A / 자연수퍼,37.346383 ,127.117917 ,쉘터형,"2(마을),2-1(마을),7(마을),51(시내)",해당없음,N,N,N,Y,N,LCD(세로형 32''),일반의자,N,N,N
성남시,정자3동,7119,더샵분당파크리버.헬스케어혁신파크,한국가스공사앞,37.355133 ,127.118483 ,쉘터형,"9000(시내),720-2(시내),9000-1(시내),33-1(시내),9401(서울),51(시내),9607(시내),9408(서울),101(시내),9403(서울),111(마을),9407(시내)",해당없음,N,N,N,N,N,LCD(가로형 32''),일반의자,N,N,N
성남시,구미동,7120,구미초교,성지유치원,37.338250 ,127.117783 ,지주형,"2-1(마을),2(마을),33-1(시내),9607(시내)",해당없음,N,N,N,Y,N,LCD(세로형 32''),미설치,N,N,N
성남시,정자3동,7121,더샵분당파크리버.헬스케어혁신파크,한국토지주택공사본사앞,37.354267 ,127.118217 ,쉘터형,"9408(서울),9401(서울),9404(서울),111(마을),51(시내),101(시내),720-2(시내),33-1(시내),9000(시내),9607(시내),9407(시내)",해당없음,N,N,N,N,N,LCD(가로형 32''),일반의자,N,N,N
성남시,수내1동,7122,분당구청후문,분당구청후문 건너,37.383083 ,127.118167 ,지주형,3500(시내),해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,수내2동,7123,내정중학교.한솔4.5단지,한솔마을4단지앞,37.369900 ,127.118683 ,쉘터형,"33(시내),17(시내)",해당없음,N,N,N,N,N,LCD(세로형 32''),일반의자,N,N,N
성남시,수내2동,7124,내정중학교.한솔4.5단지,내정중학교앞,37.370300 ,127.118617 ,쉘터형,"17(시내),33(시내)",해당없음,N,N,N,N,N,LCD(가로형 32''),일반의자,N,N,N
성남시,정자3동,7125,정자3동행정복지센터,주민센터앞,37.360333 ,127.119233 ,쉘터형,"9403(서울),9401(서울),9408(서울),720-2(시내)",해당없음,N,N,N,N,N,LCD(가로형 32''),일반의자,N,N,N
성남시,정자3동,7126,정자3동행정복지센터,한진8단지 / 주민센터건너,37.360150 ,127.118850 ,쉘터형,"9401(서울),9403(서울),720-2(시내)",해당없음,N,N,N,N,N,LED(3단6열),일반의자,N,N,N
성남시,정자3동,7127,정든마을.우성아파트,우성4단지앞,37.362800 ,127.119233 ,쉘터형,"9408(서울),720-2(시내)",해당없음,N,N,N,N,N,LCD(가로형 32''),일반의자,N,N,N
성남시,정자2동,7128,한솔마을.LG아파트,한솔마을주공5단지앞,37.365483 ,127.118750 ,쉘터형,"9408(서울),9401(서울),720-2(시내)",해당없음,N,N,N,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,정자3동,7129,이마트앞,예수소망교회앞,37.358300 ,127.118883 ,쉘터형,"111(마을),101(시내),51(시내),720-2(시내),9404(서울),9000-1(시내),33-1(시내),9000(시내),9607(시내),9407(시내)",해당없음,N,N,N,N,N,LCD(가로형 32''),일반의자,N,N,N
성남시,정자2동,7130,한솔마을.LG아파트,엘지A앞,37.365467 ,127.119250 ,쉘터형,"9408(서울),720-2(시내)",해당없음,N,N,N,N,N,LCD(가로형 32''),일반의자,N,N,N
성남시,수내1동,7131,분당구청후문,분당구청후문,37.383317 ,127.118967 ,지주형,3500(시내),해당없음,N,N,N,N,N,LED(3단6열),미설치,N,N,N
성남시,정자3동,7132,정든마을.우성아파트,신화A앞,37.362500 ,127.118850 ,쉘터형,720-2(시내),해당없음,N,N,N,N,N,LCD(가로형 32''),일반의자,N,N,N
성남시,정자3동,7133,이마트,이마트야외주차장앞,37.358017 ,127.119250 ,쉘터형,"720-2(시내),101(시내),9607(시내)",해당없음,N,N,N,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,수내2동,7134,파크타운.롯데아파트,베스토아,37.373733 ,127.119750 ,쉘터형,"33-1(시내),3500(시내),9404(서울),9407(시내),720-1(시내),220(시내),720-1A(시내),51(시내),9000(시내)",해당없음,N,N,N,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,수내1동,7135,파크타운.양지마을,버거킹앞,37.373850 ,127.119367 ,쉘터형,"220(시내),9404(서울),9000-1(시내),9407(시내),3500(시내),33-1(시내),720-1(시내),720-1A(시내),51(시내),9000(시내)",해당없음,N,N,N,N,N,LCD(가로형 32''),일반의자,N,N,N
성남시,정자2동,7136,한솔초등학교,한솔마을주공4단지앞,37.368000 ,127.119767 ,쉘터형,720-2(시내),해당없음,N,N,N,N,N,LED(3단6열),일반의자,N,N,N
성남시,구미1동,7137,불곡고등학교,불곡고,37.347550 ,127.119883 ,쉘터형,"7(마을),51(시내)",해당없음,N,N,N,N,N,LED(3단6열),일반의자,N,N,N
성남시,구미1동,7138,불곡고등학교,불곡고 건너,37.348033 ,127.120217 ,쉘터형,"51(시내),7(마을)",해당없음,N,N,N,N,N,미설치,일반의자,N,N,N
성남시,구미동,7139,불곡초등학교,불곡초등학교,37.340300 ,127.117933 ,지주형,33-1(시내),해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,정자3동,7140,이마트,이마트앞,37.359100 ,127.120550 ,쉘터형,"101(시내),9607(시내)",해당없음,N,N,N,Y,N,LCD(세로형 32''),일반의자,N,N,N
성남시,수내1동,7141,분당구청.중앙공원후문,잔디광장공원앞,37.381683 ,127.120617 ,쉘터형,"33(시내),370(시내),380(시내),520(시내),102(시내),250(시내),7007-1(시내),17(시내),300(시내),310(시내)",해당없음,N,N,N,Y,N,LED(5단16열),일반의자,N,N,N
성남시,수내2동,7142,분당구청.중앙공원후문,성남시중앙공원앞,37.381317 ,127.120767 ,쉘터형,"300(시내),220(시내),7007-1(시내),33(시내),720-1A(시내),380(시내),370(시내),720-1(시내),17(시내),250(시내),520(시내),310(시내),102(시내)",해당없음,N,N,Y,N,N,LCD(가로형 32''),일반의자,N,N,N
성남시,수내1동,7143,중앙공원.양지마을청구아파트,청구아파트앞,37.375583 ,127.121117 ,쉘터형,"3500(시내),720-1A(시내),220(시내),720-1(시내)",해당없음,N,N,N,N,N,LED(3단8열),일반의자,N,N,N
성남시,수내3동,7144,수내동소방서.쌍용아파트,수내119안전센터건너,37.367017 ,127.122333 ,쉘터형,"33(시내),17(시내)",해당없음,N,N,N,Y,N,LCD(세로형 32''),일반의자,N,N,N
성남시,야탑2동,7145,탑마을대우아파트,탑마을대우A앞,37.405583 ,127.122367 ,쉘터형,"382(시내),315(시내),73-1(마을),76(마을),341(시내),4500(시내),380(시내),82(마을),73-2(마을),9407(시내),1005(시내),357(시내),350(시내),103(시내),330(시내),340(시내),3000(시내),3100(시내),9300(시내)",해당없음,N,N,N,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,야탑2동,7146,아름마을건영아파트,야채가게앞,37.405333 ,127.121267 ,쉘터형,"9407(시내),382(시내),341(시내),9300(시내),82(마을),357(시내),330(시내),350(시내),73-1(마을),3100(시내),380(시내),76(마을),103(시내),4500(시내),315(시내),73-2(마을),3000(시내),1005(시내),340(시내)",해당없음,N,N,N,Y,N,LCD(세로형 32''),일반의자,N,N,N
성남시,서현1동,7147,서현역.분당우체국,AK프라자문화아카데미앞,37.386017 ,127.122800 ,쉘터형,"누리3(시내),602(마을),3-1(마을),32(마을),3500(시내),602-1A(마을)",해당없음,N,N,N,N,N,LED(5단16열)(양면),일반의자,N,N,N
성남시,정자3동,7148,정든마을.우성아파트,우성6단지상가앞,37.362533 ,127.122800 ,쉘터형,"9607(시내),101(시내),109(마을)",해당없음,N,N,N,Y,N,LED(3단6열),일반의자,N,N,N
성남시,수내3동,7149,수내동소방서.쌍용아파트,수내119안전센터 / 푸른마을쌍용A,37.366750 ,127.123100 ,쉘터형,"33(시내),17(시내)",해당없음,N,N,N,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,수내3동,7151,푸른마을,IVY클럽앞,37.369933 ,127.123133 ,쉘터형,"9401(서울),720-2(시내)",해당없음,N,N,N,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,구미동,7152,서울대병원,서울대학병원정문,37.351367 ,127.123750 ,지주형,"111(마을),7-1(마을),19(마을),2(마을),7(마을),51(시내)",해당없음,N,N,N,N,N,LED(4단12열),미설치,N,N,N
