정류소명,정류소아이디,총승차건수,총하차건수,승차건수(카드),하차건수(카드),승차건수(현금),일평균승하차건수
주안시범공단,39927,265,494,265,494,,25
주안아파트,37207,898,2367,851,2367,47,108
주안아파트,37209,1262,1190,1218,1190,44,81
주안역,37387,84964,31797,84744,31797,220,3892
주안역,37389,19736,76702,19697,76702,39,3214
주안역,37402,899,3444,899,3444,,144
주안역,37506,23909,16099,23811,16099,98,1333
주안역센트레빌아파트,37430,8077,10040,8077,10040,,603
주안역센트레빌아파트정문,37490,804,1015,804,1015,,60
주안역환승정류장,37503,88315,66777,88282,66777,33,5169
주안역환승정류장,37617,148652,123537,148652,123537,,9072
주안파크자이더플래티넘아파트,37201,19207,9725,19119,9725,88,964
주안파크자이더플래티넘아파트,37204,9261,20139,9189,20139,72,980
주안현대아파트,37358,18455,15935,18392,15935,63,1146
주원고개,39377,1247,3451,1223,3451,24,156
주원고개,39396,3147,8073,3142,8073,5,374
주적골,39510,383,1724,379,1724,4,70
주적골,39608,483,797,479,797,4,42
주택마을,90230,7,107,5,107,2,3
중고등학교,44106,70,111,39,111,31,6
중고등학교,44193,249,42,201,42,48,9
중고차매매단지엠파크허브,42038,499,677,498,677,1,39
중곡고개,43935,7,,7,,,0
중구노인복지회관,35151,12518,10683,12483,10683,35,773
중구노인복지회관,35152,12903,11629,12860,11629,43,817
중구문화회관,35466,1,737,1,737,,24
중구문화회관,35467,1707,326,1699,326,8,67
중구청,35157,2713,1355,2708,1355,5,135
중구청,35159,812,3282,804,3282,8,136
중구청소년수련관.하늘중학교,35824,3256,868,3250,868,6,137
중독고개,43936,20,15,16,15,4,1
중박골입구,44123,8,13,6,13,2,0
중박골입구,44194,49,,35,,14,1
중봉로교차로,89420,1670,2400,1666,2400,4,135
중봉로교차로,89421,1301,676,1296,676,5,65
중부고용노동청(인천고용센터),39222,645,582,641,582,4,40
중부고용노동청(인천고용센터),39223,525,553,524,553,1,35
중산고등학교,35868,449,589,449,589,,34
중산고등학교,35869,1143,1059,1143,1059,,73
중산교차로,35652,869,503,866,503,3,45
중산교차로,35653,377,2943,377,2943,,110
중산동,35305,1746,538,1746,538,,76
중산동(까치빌라앞),35247,431,740,431,740,,39
중산동(중촌),35272,596,1283,596,1283,,62
중산동(중촌),35278,8,199,8,199,,6
중산중고등학교,35817,279,220,279,220,,16
중산중고등학교,35818,43,10,43,10,,1
중산중학교,35656,1320,655,1320,655,,65
중산중학교,35657,1161,1489,1159,1489,2,88
중앙공영아파트,41268,4236,1118,4236,1118,,178
중앙공원사거리,39189,503,710,501,710,2,40
중앙방앗간,35852,3,50,3,50,,1
중앙방앗간,35853,7,3,7,3,,0
중앙사료,42014,2114,1430,2113,1430,1,118
중앙사료,42015,640,1158,638,1158,2,59
중앙산부인과,70176,10,283,10,283,,9
중앙산부인과,70230,511,94,511,94,,20
중앙시장,90125,1919,662,1822,662,97,86
중앙시장.고려궁지입구,43067,1029,1526,1013,1526,16,85
중앙아파트,40409,635,651,635,651,,42
중앙아파트,42315,3103,2153,3102,2153,1,175
중앙하이츠,41110,3938,12058,3928,12058,10,533
중앙호수공원입구(호반베르디움),89245,7,579,7,579,,19
중원고등학교,55078,2293,696,2288,696,5,99
중촌,43252,157,,145,,12,5
중촌,43369,,80,,80,,2
중촌교차로,35436,120,656,119,656,1,25
중촌교차로,35443,934,273,934,273,,40
중혈마을,43176,4,24,4,24,,0
중혈마을,43299,62,1,62,1,,2
중흥S클래스,42832,2572,1774,2567,1774,5,144
중흥S클래스,42847,694,476,694,476,,39
중흥S클래스1차,42844,445,846,445,846,,43
중흥S클래스1차,42845,651,505,651,505,,38
중흥S클래스2차,42771,5057,1445,5037,1445,20,216
중흥S클래스2차,42856,4361,1086,4359,1086,2,181
중흥마을.은하마을,55070,491,321,491,321,,27
지랏돌,90071,75,9,72,9,3,2
지랏돌,90072,,24,,24,,0
지산리입구,43310,4,,4,,,0
지산리입구,43751,4,6,4,6,,0
지산입구(용진),43538,28,,28,,,0
지산입구(용진),43679,,19,,19,,0
지석리마을회관,90274,12,12,12,12,,0
지석리망향단입구,90273,2,2,2,2,,0
지석리오현부락,90275,16,19,16,19,,1
지석초등학교입구,90277,27,9,27,9,,1
지식정보단지역,38373,8982,1319,8982,1319,,343
지식정보단지역,38403,10677,1370,10677,1370,,401
지식정보단지역,38404,475,10577,475,10577,,368
지식정보단지역(4번출구),38380,510,9854,510,9854,,345
진고개(5연대입구),43380,199,123,195,123,4,10
진고개(5연대입구),43794,40,244,38,244,2,9
진광횟집앞,43507,30,7,29,7,1,1
진광횟집앞,43541,3,8,3,8,,0
진달래아파트,37600,9,738,9,738,,24
진두방앗간,44129,,46,,46,,1
진두방앗간,44195,31,2,31,2,,1
진두방앗간,44196,,1,,1,,0
진산과학고등학교,40640,4,440,4,440,,14
진산과학고등학교,40915,142,2,142,2,,4
진산중학교,40575,1060,2607,1055,2607,5,122
진산초등학교,40614,843,3496,843,3496,,144
진산초등학교,40633,11,168,,168,11,5
진산초등학교,40914,255,12,247,12,8,8
진솔인더스트리,89447,310,3,310,3,,10
진솔인더스트리,89448,3,270,3,270,,9
진웅종점,42803,15,1058,12,1058,3,35
진웅종점,42804,1934,13,1894,13,40,64
진주5단지503동앞,42089,3410,3078,3401,3078,9,216
진주상가,42544,3634,302,3603,302,31,131
진주아파트2단지,42092,410,11026,404,11026,6,381
진주아파트2단지6동,42084,84,6662,83,6662,1,224
진주아파트3단지,42086,8799,208,8743,208,56,300
진주아파트4단지,42077,3820,194,3807,194,13,133
진표에너지,42548,1,283,1,283,,9
진흥아파트,37190,2993,2413,2964,2413,29,180
진흥아파트,37193,2551,3386,2530,3386,21,197
진흥아파트,37240,5487,4218,5482,4218,5,323
진흥아파트,37243,6110,9979,6097,9979,13,536
진흥아파트,39297,7200,6778,7200,6778,,465
집단에너지,39064,190,135,190,135,,10
집단에너지시설,39065,100,180,100,180,,9
짓절미,43485,16,5,14,5,2,0
짓절미,43713,3,6,3,6,,0
찬우물,39179,1107,3096,1104,3096,3,140
찬우물,39188,1621,802,1618,802,3,80
찬우물,43048,125,293,118,293,7,13
찬우물약수터,43851,112,247,109,247,3,11
참빛감리교회,42437,16268,10244,16229,10244,39,883
참좋은집,36160,383,4,379,4,4,12
참좋은집,36161,18,418,16,418,2,14
창골,43549,228,87,220,87,8,10
창리,43052,290,224,284,224,6,17
창리,43053,232,314,226,314,6,18
창리,43054,340,294,327,294,13,21
창리,43902,17,37,15,37,2,1
창리,43903,3,1,3,1,,0
창신초등학교,42620,3065,2784,3062,2784,3,194
창신초등학교,42621,3989,4426,3989,4426,,280
창후1리마을회관,43595,166,2,162,2,4,5
창후1리마을회관,43783,4,213,4,213,,7
창후리입구,43604,136,4,126,4,10,4
창후리입구,43830,24,185,23,185,1,6
창후리종점,43774,14,79,14,79,,3
창후정미소,43461,72,7,66,7,6,2
창후정미소,43600,16,62,16,62,,2
채석장,38179,937,410,937,410,,44
채플 갤러리,90422,2,,2,,,0
채플 갤러리,90423,,6,,6,,0
천곡,43409,143,,137,,6,4
천곡,43827,13,167,13,167,,6
천촌,43411,8,94,8,94,,3
천촌,43795,98,2,95,2,3,3
철곶,43653,5,20,3,20,2,0
철곶,43759,20,4,16,4,4,0
철산리검문소,43957,7,30,7,30,,1
철산리검문소,43958,40,5,38,5,2,1
철산리입구,43685,30,25,25,25,5,1
철산리입구,43741,5,44,5,44,,1
첨단초등학교,92014,389,4129,389,4129,,150
청광플러스원101동앞,92070,348,3377,348,3377,,124
청광플러스원102동앞,39946,703,113,703,113,,27
청광플러스원아파트,39775,5720,2918,5714,2918,6,287
청광플러스원아파트,39786,2531,7366,2529,7366,2,329
청능로사거리,39622,40040,16768,39951,16768,89,1893
청능로사거리,39623,18620,38735,18564,38735,56,1911
청라1동행정복지센터,42744,12458,5230,12457,5230,1,589
청라1동행정복지센터,42745,7004,9565,7004,9565,,552
청라1호문화공원,89470,2,,2,,,0
청라1호문화공원,89471,4,,4,,,0
청라2동행정복지센터,89039,2885,628,2884,628,1,117
청라2동행정복지센터,89042,1182,3202,1182,3202,,146
청라3동행정복지센터,89374,1400,5763,1400,5763,,238
청라3동행정복지센터,89375,7095,1081,7095,1081,,272
청라BRT차고지입구,89336,28,738,10,738,18,25
청라BRT차고지입구,89337,726,88,721,88,5,27
청라고등학교,42784,2742,1064,2742,1064,,126
청라고등학교,42785,1116,2625,1116,2625,,124
청라골프아카데미,89255,112,74,112,74,,6
청라골프아카데미,89256,110,166,110,166,,9
청라국제도서관,42922,36,278,36,278,,10
청라국제도서관,42923,418,116,418,116,,17
청라국제도시역,89270,54757,649,54757,649,,1846
청라국제도시역(1번출구),89043,29235,30800,29152,30800,83,2001
청라국제도시역(경명대로),89034,8039,8775,8022,8775,17,560
청라국제도시역(영종방향),89215,30028,25710,30021,25710,7,1857
청라국제어린이집,89289,310,57,310,57,,12
청라국제업무단지(골드클래스),42984,802,475,801,475,1,42
청라꽃농원,42991,112,76,112,76,,6
청라달튼국제학교,42895,1407,544,1399,544,8,65
청라달튼국제학교,89121,987,1018,985,1018,2,66
청라도,42931,4,147,3,147,1,5
청라도,89127,5,44,5,44,,1
청라디이스트,42961,62,1226,57,1226,5,42
청라디이스트(562동),42962,1746,3693,1746,3693,,181
청라디이스트(567동),89017,1034,145,1032,145,2,39
청라로데오시티포레안,89419,103,310,103,310,,13
청라로봇랜드,89246,17,12,17,12,,0
청라로봇랜드,89247,2,79,2,79,,2
청라모아미래도,89353,28,74,28,74,,3
청라문학공원,89480,90,27,90,27,,3
청라백세요양병원,42944,121,62,120,62,1,6
청라백세요양병원,89179,114,140,114,140,,8
청라복합문화센터,89218,272,1633,272,1633,,63
청라복합문화센터,89219,1323,363,1323,363,,56
청라센텀로제비앙,89295,1391,1184,1391,1184,,85
청라센텀로제비앙,89296,1370,1496,1369,1496,1,95
청라센텀로제비앙정문앞,89346,38,9,38,9,,1
청라센트럴에일린의뜰,42834,4768,3977,4757,3977,11,291
청라센트럴에일린의뜰104동,42990,3840,1714,3837,1714,3,185
청라센트럴에일린의뜰106동,42892,9852,5469,9836,5469,16,510
청라스타필드,89417,162,273,159,273,3,14
청라스타필드,89418,248,596,248,596,,28
청라시티프라디움,89334,1691,2160,1691,2160,,128
청라시티프라디움,89335,3019,1112,3018,1112,1,137
청라우미린,42862,515,4500,512,4500,3,167
청라우미린아파트,89290,3103,11443,3103,11443,,484
청라웰카운티221동,89288,47,471,47,471,,17
청라웰카운티223동,42997,1104,234,1104,234,,44
청라자이,42742,11425,3171,11415,3171,10,486
청라중앙호수공원입구,89021,13109,9884,13109,9884,,766
청라중앙호수공원입구,89024,8394,14112,8394,14112,,750
청라중학교,42848,892,1873,892,1873,,92
청라초등학교,89281,6235,7442,6235,7442,,455
청라초등학교,89282,5418,7298,5418,7298,,423
청라파크자이상가,89299,678,952,676,952,2,54
청라파크자이상가,89300,606,614,606,614,,40
청라푸르지오,89217,846,1391,846,1391,,74
청라푸르지오라피아노,89497,13,36,13,36,,1
청라푸르지오라피아노,89498,25,34,25,34,,1
청라한양수자인레이크블루,89348,2286,2324,2286,2324,,153
청라한양수자인레이크블루,89351,2475,1397,2475,1397,,129
청라한화꿈에그린,89123,1406,573,1406,573,,65
청라한화꿈에그린,89124,555,1002,555,1002,,51
청라호반베르디움.포리공원,42899,1871,437,1871,437,,76
청라호반베르디움.포리공원,42919,658,1945,658,1945,,86
청라호수공원(남측),42861,2526,895,2526,895,,114
청라호수공원(남측),42863,888,2613,888,2613,,116
청라호수공원한신더휴,42870,7078,968,7049,968,29,268
청라호수공원한신더휴아파트,89291,15379,6192,15379,6192,,719
청라힐스테이트,42987,987,2832,987,2832,,127
청라힐스테이트,42988,2994,681,2980,681,14,122
청람중학교,89018,1716,1857,1713,1857,3,119
청람중학교,89019,2216,2330,2212,2330,4,151
청람초등학교,89279,6917,9802,6917,9802,,557
청람초등학교,89280,9608,8672,9608,8672,,609
청량중학교,38086,11367,4716,11321,4716,46,536
청련사입구,43766,51,110,51,110,,5
청련사입구,43841,90,8,89,8,1,3
청룡정,41633,72,12,72,12,,2
청룡정,41634,,189,,189,,6
청소년수련관,42612,3053,71,3046,71,7,104
청소년수련관,42613,20,3034,17,3034,3,101
청소년수련관,43078,51,15,47,15,4,2
청소년수련관,43079,8,19,8,19,,0
청소년수련관.어린이과학관,41307,11559,8745,11516,8745,43,676
청소년수련관.어린이과학관,41308,6551,8538,6509,8538,42,502
청송1단지.중흥S클래스,80090,226,190,223,190,3,13
청송1단지.중흥S클래스,80102,546,266,545,266,1,27
청송2.3단지,80089,84,125,84,125,,6
청송2.3단지,80101,315,102,315,102,,13
청송마을.성우오스타,80329,149,110,149,110,,8
청송부락,90092,,7,,7,,0
청양골,42775,3,55,3,55,,1
청운대삼거리(하늘꿈교회),37433,4802,4540,4782,4540,20,311
청운대삼거리(하늘꿈교회),37500,3013,3289,2995,3289,18,210
청운대후문.한전제물포지사,37632,437,1016,436,1016,1,48
청운대후문.한전제물포지사,37633,184,1289,184,1289,,49
청정주말농장,39852,,112,,112,,3
청천농장,40538,105,1611,103,1611,2,57
청천농장,42511,1341,234,1341,234,,52
청천농장(종점),40520,3283,9,3222,9,61,109
청천농장입구,40558,492,185,484,185,8,22
청천농장입구,40809,4,436,2,436,2,14
청천도서관,40426,1032,1704,1032,1704,,91
청천도서관,40427,847,855,847,855,,56
청천동,40808,475,6,475,6,,16
청천동무지개아파트,40617,797,3600,787,3600,10,146
청천동무지개아파트,40618,3046,822,3035,822,11,128
청천동차고지,40925,198,191,170,191,28,12
청천중학교,40449,7239,4067,7211,4067,28,376
청천중학교,40455,1446,2721,1426,2721,20,138
청천천공영주차장,40896,302,1577,302,1577,,62
청천천공영주차장,41639,442,1462,440,1462,2,63
청천초등학교,40582,3233,5211,3216,5211,17,281
청천초등학교,40586,19594,6872,19483,6872,111,882
청천초등학교,40587,3727,12278,3702,12278,25,533
청천초등학교후문,40574,1504,12987,1493,12987,11,483
청천초등학교후문,40579,13030,1361,12954,1361,76,479
청천치안센터,40533,21340,12173,21212,12173,128,1117
청천치안센터,40537,8084,9808,8055,9808,29,596
청천푸르지오아파트,40488,11258,75,11139,75,119,377
청천푸르지오아파트,40515,11436,1458,11434,1458,2,429
청천푸르지오아파트,40516,1580,8364,1576,8364,4,331
청천푸르지오아파트,40811,7460,1598,7459,1598,1,301
청천푸르지오아파트,40812,826,4775,820,4775,6,186
청천푸르지오아파트,40894,13,2055,13,2055,,68
청천하우스디아파트,40475,6024,2037,5995,2037,29,268
청천하우스디아파트,40477,649,3934,646,3934,3,152
청학동.한국전력남인천지사,38230,3029,3943,3022,3943,7,232
청학동.한국전력남인천지사,38239,7696,6740,7664,6740,32,481
청학사거리,38256,22758,14580,22738,14580,20,1244
청학사거리,38259,9930,15052,9925,15052,5,832
청학사거리,38509,1431,1755,1431,1755,,106
청학아파트,38236,10155,5914,10134,5914,21,535
청학아파트,38341,6612,7969,6591,7969,21,486
청학중학교,38160,3957,5918,3954,5918,3,329
청학중학교,38161,3256,2087,3256,2087,,178
청학중학교,38496,1754,670,1753,670,1,80
청학초등학교,38181,3294,3815,3286,3815,8,236
청학초등학교,38185,3209,2870,3209,2870,,202
청학초등학교,38190,1941,2619,1938,2619,3,152
체육공원,90214,16,5,16,5,,0
체육공원앞,35605,6,351,6,351,,11
체육공원앞,35606,242,2,241,2,1,8
초은고등학교,89025,10012,8217,10012,8217,,607
초은고등학교,89026,3780,11102,3780,11102,,496
초정마을,41252,3667,2712,3667,2712,,212
초정마을,41254,2405,1216,2405,1216,,120
초지,43016,9,72,9,72,,2
초지대교,43017,190,393,187,393,3,19
초지대교,43071,1282,392,1275,392,7,55
초지대교,43106,248,645,248,645,,29
초지리,43026,92,169,89,169,3,8
초지리,43093,1,49,1,49,,1
초지삼거리,43112,56,50,56,50,,3
초지삼거리,43147,1,19,1,19,,0
초지삼거리,43508,9,77,8,77,1,2
초지진,43024,26,93,26,93,,3
초지진,43025,178,93,178,93,,9
초지큰말,43260,26,,15,,11,0
초지큰말,43512,,33,,33,,1
축현초등학교.인천시립박물관,38151,4625,3420,4616,3420,9,268
축현초등학교.인천시립박물관,38152,2836,4318,2826,4318,10,238
축협,43061,1215,770,1202,770,13,66
충렬사,43326,14,,14,,,0
충렬사,43629,46,61,46,61,,3
충성아파트,40117,731,1884,729,1884,2,87
충정로역2호선,22064,9577,123,9577,123,,323
치마바위,43247,1,18,,18,1,0
치마바위,43646,3,1,3,1,,0
카페거리,35727,19,17,19,17,,1
카페거리,35728,22,62,22,62,,2
칼빈매니토바국제학교,38370,2110,4140,2110,4140,,208
칼빈매니토바국제학교,38435,3592,523,3592,523,,137
칼빈매니토바국제학교,38500,5059,3388,5036,3388,23,281
캐슬해모로,39845,1056,257,1056,257,,43
캐슬해모로,39846,4732,525,4731,525,1,175
캐슬해모로,39848,485,889,485,889,,45
캐슬해모로,39849,980,3650,980,3650,,154
캠퍼스타운역,38419,9858,18683,9845,18683,13,951
캠퍼스타운역,38420,9017,6228,9017,6228,,508
캠퍼스타운역(3번출구),38388,34,2503,28,2503,6,84
캠퍼스타운역(3번출구),38717,533,24,531,24,2,18
커넬워크,38415,904,381,904,381,,42
커넬워크,38417,2682,1686,2678,1686,4,145
커넬워크 ,38753,101,2524,100,2524,1,87
커넬워크(4동),38527,570,1027,570,1027,,53
컨벤시아,38372,1381,2823,1381,2823,,140
코세스물류창고,89197,109,8,109,8,,3
코스모스아파트,42098,302,1014,301,1014,1,43
코오롱더프라우,38439,42,887,42,887,,30
코오롱아파트작전중.고.여고,41117,2823,3846,2770,3846,53,222
"쿠팡16,17센터",35865,310,859,310,859,,38
쿠팡물류센터,89157,2,568,2,568,,19
